PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30999030","Pathophysiological Role of TRPM2 in Age-Related Cognitive Impairment in Mice","Kakae M, Miyanohara J, Morishima M, Nagayasu K, Mori Y, Shirakawa H, Kaneko S.","Neuroscience. 2019 Jun 1;408:204-213. doi: 10.1016/j.neuroscience.2019.04.012. Epub 2019 Apr 15.","Kakae M","Neuroscience","2019","2019/04/19","","","10.1016/j.neuroscience.2019.04.012"
"29605460","Impairment of learning and memory performances induced by BPA: Evidences from the literature of a MoA mediated through an ED","Mhaouty-Kodja S, Belzunces LP, Canivenc MC, Schroeder H, Chevrier C, Pasquier E.","Mol Cell Endocrinol. 2018 Nov 5;475:54-73. doi: 10.1016/j.mce.2018.03.017. Epub 2018 Mar 29.","Mhaouty-Kodja S","Mol Cell Endocrinol","2018","2018/04/02","","","10.1016/j.mce.2018.03.017"
"32381740","A neuronal signature for monogamous reunion","Scribner JL, Vance EA, Protter DSW, Sheeran WM, Saslow E, Cameron RT, Klein EM, Jimenez JC, Kheirbek MA, Donaldson ZR.","Proc Natl Acad Sci U S A. 2020 May 19;117(20):11076-11084. doi: 10.1073/pnas.1917287117. Epub 2020 May 7.","Scribner JL","Proc Natl Acad Sci U S A","2020","2020/05/09","PMC7245077","","10.1073/pnas.1917287117"
"31033946","Intracranial Pharmacotherapy and Pain Assays in Rodents","Martinez E, Zhou H, Wang J.","J Vis Exp. 2019 Apr 9;(146):10.3791/58473. doi: 10.3791/58473.","Martinez E","J Vis Exp","2019","2019/04/30","PMC6784831","NIHMS1053501","10.3791/58473"
"27264956","Gain of BDNF Function in Engrafted Neural Stem Cells Promotes the Therapeutic Potential for Alzheimer's Disease","Wu CC, Lien CC, Hou WH, Chiang PM, Tsai KJ.","Sci Rep. 2016 Jun 6;6:27358. doi: 10.1038/srep27358.","Wu CC","Sci Rep","2016","2016/06/07","PMC4893631","","10.1038/srep27358"
"26853527","The Small GTP-Binding Protein Rhes Influences Nigrostriatal-Dependent Motor Behavior During Aging","Pinna A, Napolitano F, Pelosi B, Di Maio A, Wardas J, Casu MA, Costa G, Migliarini S, Calabresi P, Pasqualetti M, Morelli M, Usiello A.","Mov Disord. 2016 Apr;31(4):583-9. doi: 10.1002/mds.26489. Epub 2016 Feb 8.","Pinna A","Mov Disord","2016","2016/02/09","","","10.1002/mds.26489"
"27347889","Control of the Cutaneous Circulation by the Central Nervous System","Blessing W, McAllen R, McKinley M.","Compr Physiol. 2016 Jun 13;6(3):1161-97. doi: 10.1002/cphy.c150034.","Blessing W","Compr Physiol","2016","2016/06/28","","","10.1002/cphy.c150034"
"30115768","The impact of drugs of abuse on executive function: characterizing long-term changes in neural correlates following chronic drug exposure and withdrawal in rats","Brockett AT, Pribut HJ, Vázquez D, Roesch MR.","Learn Mem. 2018 Aug 16;25(9):461-473. doi: 10.1101/lm.047001.117. Print 2018 Sep.","Brockett AT","Learn Mem","2018","2018/08/18","PMC6097763","","10.1101/lm.047001.117"
"28630319","Chimpanzees return favors at a personal cost","Schmelz M, Grueneisen S, Kabalak A, Jost J, Tomasello M.","Proc Natl Acad Sci U S A. 2017 Jul 11;114(28):7462-7467. doi: 10.1073/pnas.1700351114. Epub 2017 Jun 19.","Schmelz M","Proc Natl Acad Sci U S A","2017","2017/06/21","PMC5514715","","10.1073/pnas.1700351114"
"29777754","HMGB1 Neutralization Attenuates Hippocampal Neuronal Death and Cognitive Impairment in Rats with Chronic Cerebral Hypoperfusion via Suppressing Inflammatory Responses and Oxidative Stress","Hei Y, Chen R, Yi X, Long Q, Gao D, Liu W.","Neuroscience. 2018 Jul 15;383:150-159. doi: 10.1016/j.neuroscience.2018.05.010. Epub 2018 May 17.","Hei Y","Neuroscience","2018","2018/05/20","","","10.1016/j.neuroscience.2018.05.010"
"29705686","Addiction vulnerability trait impacts complex movement control: Evidence from sign-trackers","Kucinski A, Lustig C, Sarter M.","Behav Brain Res. 2018 Sep 17;350:139-148. doi: 10.1016/j.bbr.2018.04.045. Epub 2018 Apr 26.","Kucinski A","Behav Brain Res","2018","2018/04/30","PMC6506847","NIHMS1022965","10.1016/j.bbr.2018.04.045"
"27549929","Cognitive deficits caused by a disease-mutation in the α3 Na(+)/K(+)-ATPase isoform","Holm TH, Isaksen TJ, Glerup S, Heuck A, Bøttger P, Füchtbauer EM, Nedergaard S, Nyengaard JR, Andreasen M, Nissen P, Lykke-Hartmann K.","Sci Rep. 2016 Aug 23;6:31972. doi: 10.1038/srep31972.","Holm TH","Sci Rep","2016","2016/08/24","PMC4994072","","10.1038/srep31972"
"27475251","Short-term dietary restriction in old zebrafish changes cell senescence mechanisms","Arslan-Ergul A, Erbaba B, Karoglu ET, Halim DO, Adams MM.","Neuroscience. 2016 Oct 15;334:64-75. doi: 10.1016/j.neuroscience.2016.07.033. Epub 2016 Jul 28.","Arslan-Ergul A","Neuroscience","2016","2016/08/01","","","10.1016/j.neuroscience.2016.07.033"
"29789927","Cellular components and circuitry of the presubiculum and its functional role in the head direction system","Simonnet J, Fricker D.","Cell Tissue Res. 2018 Sep;373(3):541-556. doi: 10.1007/s00441-018-2841-y. Epub 2018 May 22.","Simonnet J","Cell Tissue Res","2018","2018/05/24","","","10.1007/s00441-018-2841-y"
"27752110","Acute and chronic gregarisation are associated with distinct DNA methylation fingerprints in desert locusts","Mallon EB, Amarasinghe HE, Ott SR.","Sci Rep. 2016 Oct 18;6:35608. doi: 10.1038/srep35608.","Mallon EB","Sci Rep","2016","2016/10/19","PMC5067648","","10.1038/srep35608"
"29725028","Top-down beta oscillatory signaling conveys behavioral context in early visual cortex","Richter CG, Coppola R, Bressler SL.","Sci Rep. 2018 May 3;8(1):6991. doi: 10.1038/s41598-018-25267-1.","Richter CG","Sci Rep","2018","2018/05/05","PMC5934398","","10.1038/s41598-018-25267-1"
"29269074","Role of orexin-1 receptors in the dorsal hippocampus (CA1 region) in expression and extinction of the morphine-induced conditioned place preference in the rats","Farahimanesh S, Karimi S, Haghparast A.","Peptides. 2018 Mar;101:25-31. doi: 10.1016/j.peptides.2017.12.017. Epub 2017 Dec 19.","Farahimanesh S","Peptides","2018","2017/12/23","","","10.1016/j.peptides.2017.12.017"
"28716371","Detection, risk factors, and functional consequences of cerebral microinfarcts","van Veluw SJ, Shih AY, Smith EE, Chen C, Schneider JA, Wardlaw JM, Greenberg SM, Biessels GJ.","Lancet Neurol. 2017 Sep;16(9):730-740. doi: 10.1016/S1474-4422(17)30196-5. Epub 2017 Jul 14.","van Veluw SJ","Lancet Neurol","2017","2017/07/19","PMC5861500","NIHMS938263","10.1016/S1474-4422(17)30196-5"
"32977957","Efficacy of acute administration of inhaled argon on traumatic brain injury in mice","Moro F, Fossi F, Magliocca A, Pascente R, Sammali E, Baldini F, Tolomeo D, Micotti E, Citerio G, Stocchetti N, Fumagalli F, Magnoni S, Latini R, Ristagno G, Zanier ER.","Br J Anaesth. 2021 Jan;126(1):256-264. doi: 10.1016/j.bja.2020.08.027. Epub 2020 Sep 22.","Moro F","Br J Anaesth","2021","2020/09/26","","","10.1016/j.bja.2020.08.027"
"28854284","D-galactose-induced brain ageing model: A systematic review and meta-analysis on cognitive outcomes and oxidative stress indices","Sadigh-Eteghad S, Majdi A, McCann SK, Mahmoudi J, Vafaee MS, Macleod MR.","PLoS One. 2017 Aug 30;12(8):e0184122. doi: 10.1371/journal.pone.0184122. eCollection 2017.","Sadigh-Eteghad S","PLoS One","2017","2017/08/31","PMC5576729","","10.1371/journal.pone.0184122"
"31874107","An endocannabinoid-regulated basolateral amygdala-nucleus accumbens circuit modulates sociability","Folkes OM, Báldi R, Kondev V, Marcus DJ, Hartley ND, Turner BD, Ayers JK, Baechle JJ, Misra MP, Altemus M, Grueter CA, Grueter BA, Patel S.","J Clin Invest. 2020 Apr 1;130(4):1728-1742. doi: 10.1172/JCI131752.","Folkes OM","J Clin Invest","2020","2019/12/25","PMC7108917","","10.1172/JCI131752"
"26837469","Catalytically active tissue transglutaminase colocalises with Aβ pathology in Alzheimer's disease mouse models","Wilhelmus MM, de Jager M, Smit AB, van der Loo RJ, Drukarch B.","Sci Rep. 2016 Feb 3;6:20569. doi: 10.1038/srep20569.","Wilhelmus MM","Sci Rep","2016","2016/02/04","PMC4738336","","10.1038/srep20569"
"27827371","Sex Differences in μ-Opioid Receptor Regulation of the Rat Locus Coeruleus and Their Cognitive Consequences","Guajardo HM, Snyder K, Ho A, Valentino RJ.","Neuropsychopharmacology. 2017 May;42(6):1295-1304. doi: 10.1038/npp.2016.252. Epub 2016 Nov 9.","Guajardo HM","Neuropsychopharmacology","2017","2016/11/10","PMC5437881","","10.1038/npp.2016.252"
"30684650","Repeated social defeat in female mice induces anxiety-like behavior associated with enhanced myelopoiesis and increased monocyte accumulation in the brain","Yin W, Gallagher NR, Sawicki CM, McKim DB, Godbout JP, Sheridan JF.","Brain Behav Immun. 2019 May;78:131-142. doi: 10.1016/j.bbi.2019.01.015. Epub 2019 Jan 23.","Yin W","Brain Behav Immun","2019","2019/01/27","PMC6488440","NIHMS1519993","10.1016/j.bbi.2019.01.015"
"31672864","Microbiota and the social brain","Sherwin E, Bordenstein SR, Quinn JL, Dinan TG, Cryan JF.","Science. 2019 Nov 1;366(6465):eaar2016. doi: 10.1126/science.aar2016.","Sherwin E","Science","2019","2019/11/02","","","10.1126/science.aar2016"
"31439589","Insoluble Aβ overexpression in an App knock-in mouse model alters microstructure and gamma oscillations in the prefrontal cortex, affecting anxiety-related behaviours","Pervolaraki E, Hall SP, Foresteire D, Saito T, Saido TC, Whittington MA, Lever C, Dachtler J.","Dis Model Mech. 2019 Sep 24;12(9):dmm040550. doi: 10.1242/dmm.040550.","Pervolaraki E","Dis Model Mech","2019","2019/08/24","PMC6765200","","10.1242/dmm.040550"
"30648269","PTPRD: neurobiology, genetics, and initial pharmacology of a pleiotropic contributor to brain phenotypes","Uhl GR, Martinez MJ.","Ann N Y Acad Sci. 2019 Sep;1451(1):112-129. doi: 10.1111/nyas.14002. Epub 2019 Jan 15.","Uhl GR","Ann N Y Acad Sci","2019","2019/01/17","PMC6629525","NIHMS1003750","10.1111/nyas.14002"
"26391185","The contribution of white matter lesions (WML) to Parkinson's disease cognitive impairment symptoms: A critical review of the literature","Veselý B, Rektor I.","Parkinsonism Relat Disord. 2016 Jan;22 Suppl 1:S166-70. doi: 10.1016/j.parkreldis.2015.09.019. Epub 2015 Sep 5.","Veselý B","Parkinsonism Relat Disord","2016","2015/09/23","","","10.1016/j.parkreldis.2015.09.019"
"32380752","Peptide Interference with APP and Tau Association: Relevance to Alzheimer's Disease Amelioration","Maron R, Armony G, Tsoory M, Wilchek M, Frenkel D, Arnon R.","Int J Mol Sci. 2020 May 5;21(9):3270. doi: 10.3390/ijms21093270.","Maron R","Int J Mol Sci","2020","2020/05/09","PMC7246762","","10.3390/ijms21093270"
"30224558","Sign-tracking is an expectancy-mediated behavior that relies on prediction error mechanisms","Derman RC, Schneider K, Juarez S, Delamater AR.","Learn Mem. 2018 Sep 17;25(10):550-563. doi: 10.1101/lm.047365.118. Print 2018 Oct.","Derman RC","Learn Mem","2018","2018/09/19","PMC6149955","","10.1101/lm.047365.118"
"28847378","Persistent negative effects of alcohol drinking on aspects of novelty-directed behavior in male rhesus macaques","Chandler CM, Follett ME, Porter NJ, Liang KY, Vallender EJ, Miller GM, Rowlett JK, Platt DM.","Alcohol. 2017 Sep;63:19-26. doi: 10.1016/j.alcohol.2017.03.002. Epub 2017 Jun 23.","Chandler CM","Alcohol","2017","2017/08/30","PMC5584881","NIHMS887660","10.1016/j.alcohol.2017.03.002"
"31505162","Models of poststroke depression and assessments of core depressive symptoms in rodents: How to choose?","Tao X, Yang W, Zhu S, Que R, Liu C, Fan T, Wang J, Mo D, Zhang Z, Tan J, Jin K, Yenari MA, Song T, Wang Q.","Exp Neurol. 2019 Dec;322:113060. doi: 10.1016/j.expneurol.2019.113060. Epub 2019 Sep 7.","Tao X","Exp Neurol","2019","2019/09/11","","","10.1016/j.expneurol.2019.113060"
"29928950","Contingency Training Alters Neurobiological Components of Emotional Resilience in Male and Female Rats","Kent M, Scott S, Lambert S, Kirk E, Terhune-Cotter B, Thompson B, Neal S, Dozier B, Bardi M, Lambert K.","Neuroscience. 2018 Aug 21;386:121-136. doi: 10.1016/j.neuroscience.2018.06.010. Epub 2018 Jun 19.","Kent M","Neuroscience","2018","2018/06/22","","","10.1016/j.neuroscience.2018.06.010"
"28704398","Temporal dynamics of neurogenomic plasticity in response to social interactions in male threespined sticklebacks","Bukhari SA, Saul MC, Seward CH, Zhang H, Bensky M, James N, Zhao SD, Chandrasekaran S, Stubbs L, Bell AM.","PLoS Genet. 2017 Jul 13;13(7):e1006840. doi: 10.1371/journal.pgen.1006840. eCollection 2017 Jul.","Bukhari SA","PLoS Genet","2017","2017/07/14","PMC5509087","","10.1371/journal.pgen.1006840"
"30452973","Exploring the Dendritic Spine Pathology in a Schizophrenia-related Neurodevelopmental Animal Model","Tendilla-Beltrán H, Antonio Vázquez-Roque R, Judith Vázquez-Hernández A, Garcés-Ramírez L, Flores G.","Neuroscience. 2019 Jan 1;396:36-45. doi: 10.1016/j.neuroscience.2018.11.006. Epub 2018 Nov 16.","Tendilla-Beltrán H","Neuroscience","2019","2018/11/20","","","10.1016/j.neuroscience.2018.11.006"
"27329335","GABAergic mechanisms contributing to categorical amygdala responses to chemosensory signals","Westberry JM, Meredith M.","Neuroscience. 2016 Sep 7;331:186-96. doi: 10.1016/j.neuroscience.2016.06.020. Epub 2016 Jun 18.","Westberry JM","Neuroscience","2016","2016/06/23","PMC4955787","NIHMS796808","10.1016/j.neuroscience.2016.06.020"
"29459393","Rodent Models of Cerebral Microinfarct and Microhemorrhage","Shih AY, Hyacinth HI, Hartmann DA, van Veluw SJ.","Stroke. 2018 Mar;49(3):803-810. doi: 10.1161/STROKEAHA.117.016995. Epub 2018 Feb 19.","Shih AY","Stroke","2018","2018/02/21","PMC5851653","NIHMS936774","10.1161/STROKEAHA.117.016995"
"31562576","Nestin Null Mice Show Improved Reversal Place Learning","Wilhelmsson U, Kalm M, Pekna M, Pekny M.","Neurochem Res. 2020 Jan;45(1):215-220. doi: 10.1007/s11064-019-02854-w. Epub 2019 Sep 27.","Wilhelmsson U","Neurochem Res","2020","2019/09/29","PMC6942580","","10.1007/s11064-019-02854-w"
"30710530","Experimental traumatic brain injury results in estrous cycle disruption, neurobehavioral deficits, and impaired GSK3β/β-catenin signaling in female rats","Fortress AM, Avcu P, Wagner AK, Dixon CE, Pang KCH.","Exp Neurol. 2019 May;315:42-51. doi: 10.1016/j.expneurol.2019.01.017. Epub 2019 Jan 31.","Fortress AM","Exp Neurol","2019","2019/02/03","","","10.1016/j.expneurol.2019.01.017"
"26578081","Anxiolytic-Like Effects of Increased Ghrelin Receptor Signaling in the Amygdala","Jensen M, Ratner C, Rudenko O, Christiansen SH, Skov LJ, Hundahl C, Woldbye DP, Holst B.","Int J Neuropsychopharmacol. 2016 Apr 29;19(5):pyv123. doi: 10.1093/ijnp/pyv123. Print 2016 May.","Jensen M","Int J Neuropsychopharmacol","2016","2015/11/19","PMC4886665","","10.1093/ijnp/pyv123"
"26733225","The vulnerability of thalamocortical circuitry to hypoxic-ischemic injury in a mouse model of periventricular leukomalacia","Liu XB, Shen Y, Pleasure DE, Deng W.","BMC Neurosci. 2016 Jan 5;17:2. doi: 10.1186/s12868-015-0237-4.","Liu XB","BMC Neurosci","2016","2016/01/07","PMC4702373","","10.1186/s12868-015-0237-4"
"30096615","Taurine modulates acute ethanol-induced social behavioral deficits and fear responses in adult zebrafish","Fontana BD, Stefanello FV, Mezzomo NJ, Müller TE, Quadros VA, Parker MO, Rico EP, Rosemberg DB.","J Psychiatr Res. 2018 Sep;104:176-182. doi: 10.1016/j.jpsychires.2018.08.008. Epub 2018 Aug 3.","Fontana BD","J Psychiatr Res","2018","2018/08/11","","","10.1016/j.jpsychires.2018.08.008"
"31586844","Involvement of ventral pallidal vasopressin in the sex-specific regulation of sociosexual motivation in rats","DiBenedictis BT, Cheung HK, Nussbaum ER, Veenema AH.","Psychoneuroendocrinology. 2020 Jan;111:104462. doi: 10.1016/j.psyneuen.2019.104462. Epub 2019 Sep 25.","DiBenedictis BT","Psychoneuroendocrinology","2020","2019/10/07","PMC6902445","NIHMS1543962","10.1016/j.psyneuen.2019.104462"
"27066767","Effects of stress on behavioral flexibility in rodents","Hurtubise JL, Howland JG.","Neuroscience. 2017 Mar 14;345:176-192. doi: 10.1016/j.neuroscience.2016.04.007. Epub 2016 Apr 9.","Hurtubise JL","Neuroscience","2017","2016/04/13","","","10.1016/j.neuroscience.2016.04.007"
"26967292","Insights into the Neural and Genetic Basis of Vocal Communication","Konopka G, Roberts TF.","Cell. 2016 Mar 10;164(6):1269-1276. doi: 10.1016/j.cell.2016.02.039.","Konopka G","Cell","2016","2016/03/12","PMC4788808","NIHMS763556","10.1016/j.cell.2016.02.039"
"28498957","Global Tactile Coding in Rat Barrel Cortex in the Absence of Local Cues","Gerdjikov TV, Bergner CG, Schwarz C.","Cereb Cortex. 2018 Jun 1;28(6):2015-2027. doi: 10.1093/cercor/bhx108.","Gerdjikov TV","Cereb Cortex","2018","2017/05/13","","","10.1093/cercor/bhx108"
"27409720","Classics in Chemical Neuroscience: Methylphenidate","Wenthur CJ.","ACS Chem Neurosci. 2016 Aug 17;7(8):1030-40. doi: 10.1021/acschemneuro.6b00199. Epub 2016 Jul 25.","Wenthur CJ","ACS Chem Neurosci","2016","2016/07/14","","","10.1021/acschemneuro.6b00199"
"31245532","Chimpanzees Rarely Settle on Consistent Patterns of Play in the Hawk Dove, Assurance, and Prisoner's Dilemma Games, in a Token Exchange Task","Hall K, Smith M, Russell JL, Lambeth SP, Schapiro SJ, Brosnan SF.","Anim Behav Cogn. 2019 Feb;6(1):48-70. doi: 10.26451/abc.06.01.04.2019.","Hall K","Anim Behav Cogn","2019","2019/06/28","PMC6594705","NIHMS1036531","10.26451/abc.06.01.04.2019"
"27909991","The Role of Orexins/Hypocretins in Alcohol Use and Abuse","Walker LC, Lawrence AJ.","Curr Top Behav Neurosci. 2017;33:221-246. doi: 10.1007/7854_2016_55.","Walker LC","Curr Top Behav Neurosci","2017","2016/12/03","","","10.1007/7854_2016_55"
"28205186","Optimisation of cognitive performance in rodent operant (touchscreen) testing: Evaluation and effects of reinforcer strength","Phillips BU, Heath CJ, Ossowska Z, Bussey TJ, Saksida LM.","Learn Behav. 2017 Sep;45(3):252-262. doi: 10.3758/s13420-017-0260-7.","Phillips BU","Learn Behav","2017","2017/02/17","PMC5565648","","10.3758/s13420-017-0260-7"
"27497948","Principles of ipsilateral and contralateral cortico-cortical connectivity in the mouse","Goulas A, Uylings HB, Hilgetag CC.","Brain Struct Funct. 2017 Apr;222(3):1281-1295. doi: 10.1007/s00429-016-1277-y. Epub 2016 Aug 6.","Goulas A","Brain Struct Funct","2017","2016/08/08","","","10.1007/s00429-016-1277-y"
"27142417","Are apes essentialists? Scope and limits of psychological essentialism in great apes","Cacchione T, Hrubesch C, Call J, Rakoczy H.","Anim Cogn. 2016 Sep;19(5):921-37. doi: 10.1007/s10071-016-0991-4. Epub 2016 May 3.","Cacchione T","Anim Cogn","2016","2016/05/05","","","10.1007/s10071-016-0991-4"
"28946018","Decline of prefrontal cortical-mediated executive functions but attenuated delay discounting in aged Fischer 344 × brown Norway hybrid rats","Hernandez CM, Vetere LM, Orsini CA, McQuail JA, Maurer AP, Burke SN, Setlow B, Bizon JL.","Neurobiol Aging. 2017 Dec;60:141-152. doi: 10.1016/j.neurobiolaging.2017.08.025. Epub 2017 Sep 5.","Hernandez CM","Neurobiol Aging","2017","2017/09/26","PMC5669385","NIHMS904017","10.1016/j.neurobiolaging.2017.08.025"
"29927553","Computational Analysis of Neonatal Mouse Ultrasonic Vocalization","Ó Broin P, Beckert MV, Takahashi T, Izumi T, Ye K, Kang G, Pouso P, Topolski M, Pena JL, Hiroi N.","Curr Protoc Mouse Biol. 2018 Jun;8(2):e46. doi: 10.1002/cpmo.46. Epub 2018 May 21.","Ó Broin P","Curr Protoc Mouse Biol","2018","2018/06/22","PMC6055925","NIHMS949265","10.1002/cpmo.46"
