PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31617375","Glutaredoxin1 Diminishes Amyloid Beta-Mediated Oxidation of F-Actin and Reverses Cognitive Deficits in an Alzheimer's Disease Mouse Model","Kommaddi RP, Tomar DS, Karunakaran S, Bapat D, Nanguneri S, Ray A, Schneider BL, Nair D, Ravindranath V.","Antioxid Redox Signal. 2019 Dec 20;31(18):1321-1338. doi: 10.1089/ars.2019.7754.","Kommaddi RP","Antioxid Redox Signal","2019","2019/10/17","","","10.1089/ars.2019.7754"
"33132838","Chronic Sodium Selenate Treatment Restores Deficits in Cognition and Synaptic Plasticity in a Murine Model of Tauopathy","Ahmed T, Van der Jeugd A, Caillierez R, Buée L, Blum D, D'Hooge R, Balschun D.","Front Mol Neurosci. 2020 Oct 8;13:570223. doi: 10.3389/fnmol.2020.570223. eCollection 2020.","Ahmed T","Front Mol Neurosci","2020","2020/11/02","PMC7578417","","10.3389/fnmol.2020.570223"
"29346381","Control of recollection by slow gamma dominating mid-frequency gamma in hippocampus CA1","Dvorak D, Radwan B, Sparks FT, Talbot ZN, Fenton AA.","PLoS Biol. 2018 Jan 18;16(1):e2003354. doi: 10.1371/journal.pbio.2003354. eCollection 2018 Jan.","Dvorak D","PLoS Biol","2018","2018/01/19","PMC5790293","","10.1371/journal.pbio.2003354"
"28548708","Glucocerebrosidase mutations and neuropsychiatric phenotypes in Parkinson's disease and Lewy body dementias: Review and meta-analyses","Creese B, Bell E, Johar I, Francis P, Ballard C, Aarsland D.","Am J Med Genet B Neuropsychiatr Genet. 2018 Mar;177(2):232-241. doi: 10.1002/ajmg.b.32549. Epub 2017 May 26.","Creese B","Am J Med Genet B Neuropsychiatr Genet","2018","2017/05/27","","","10.1002/ajmg.b.32549"
"29432794","Different macaque models of cognitive aging exhibit task-dependent behavioral disparities","Comrie AE, Gray DT, Smith AC, Barnes CA.","Behav Brain Res. 2018 May 15;344:110-119. doi: 10.1016/j.bbr.2018.02.008. Epub 2018 Feb 9.","Comrie AE","Behav Brain Res","2018","2018/02/13","PMC5890935","NIHMS947566","10.1016/j.bbr.2018.02.008"
"31454343","Volitional control of vocalizations in corvid songbirds","Brecht KF, Hage SR, Gavrilov N, Nieder A.","PLoS Biol. 2019 Aug 27;17(8):e3000375. doi: 10.1371/journal.pbio.3000375. eCollection 2019 Aug.","Brecht KF","PLoS Biol","2019","2019/08/28","PMC6711494","","10.1371/journal.pbio.3000375"
"27055816","B cell and/or autoantibody deficiency do not prevent neuropsychiatric disease in murine systemic lupus erythematosus","Wen J, Doerner J, Chalmers S, Stock A, Wang H, Gullinello M, Shlomchik MJ, Putterman C.","J Neuroinflammation. 2016 Apr 7;13(1):73. doi: 10.1186/s12974-016-0537-3.","Wen J","J Neuroinflammation","2016","2016/04/09","PMC4823887","","10.1186/s12974-016-0537-3"
"27418070","Attention and the Cholinergic System: Relevance to Schizophrenia","Lustig C, Sarter M.","Curr Top Behav Neurosci. 2016;28:327-62. doi: 10.1007/7854_2015_5009.","Lustig C","Curr Top Behav Neurosci","2016","2016/07/16","","","10.1007/7854_2015_5009"
"33392367","A novel arousal-based individual screening reveals susceptibility and resilience to PTSD-like phenotypes in mice","Torrisi SA, Lavanco G, Maurel OM, Gulisano W, Laudani S, Geraci F, Grasso M, Barbagallo C, Caraci F, Bucolo C, Ragusa M, Papaleo F, Campolongo P, Puzzo D, Drago F, Salomone S, Leggio GM.","Neurobiol Stress. 2020 Dec 24;14:100286. doi: 10.1016/j.ynstr.2020.100286. eCollection 2021 May.","Torrisi SA","Neurobiol Stress","2020","2021/01/04","PMC7772817","","10.1016/j.ynstr.2020.100286"
"32376779","Neural Signals in Red Nucleus during Reactive and Proactive Adjustments in Behavior","Brockett AT, Hricz NW, Tennyson SS, Bryden DW, Roesch MR.","J Neurosci. 2020 Jun 10;40(24):4715-4726. doi: 10.1523/JNEUROSCI.2775-19.2020. Epub 2020 May 6.","Brockett AT","J Neurosci","2020","2020/05/08","PMC7294803","","10.1523/JNEUROSCI.2775-19.2020"
"31408622","c-Fos expression in the ascending arousal system induced by physical exercise in rats: Implication for memory performance","Grinspun N, Fuentealba Y, Falcon R, Valdés JL.","Brain Res. 2019 Nov 15;1723:146376. doi: 10.1016/j.brainres.2019.146376. Epub 2019 Aug 10.","Grinspun N","Brain Res","2019","2019/08/14","","","10.1016/j.brainres.2019.146376"
"26951658","PP2A methylation controls sensitivity and resistance to β-amyloid-induced cognitive and electrophysiological impairments","Nicholls RE, Sontag JM, Zhang H, Staniszewski A, Yan S, Kim CY, Yim M, Woodruff CM, Arning E, Wasek B, Yin D, Bottiglieri T, Sontag E, Kandel ER, Arancio O.","Proc Natl Acad Sci U S A. 2016 Mar 22;113(12):3347-52. doi: 10.1073/pnas.1521018113. Epub 2016 Mar 7.","Nicholls RE","Proc Natl Acad Sci U S A","2016","2016/03/09","PMC4812727","","10.1073/pnas.1521018113"
"31704691","Longitudinal study revealing motor, cognitive and behavioral decline in a transgenic minipig model of Huntington's disease","Baxa M, Levinska B, Skrivankova M, Pokorny M, Juhasova J, Klima J, Klempir J, Motlı K J, Juhas S, Ellederova Z.","Dis Model Mech. 2019 Dec 12;13(2):dmm041293. doi: 10.1242/dmm.041293.","Baxa M","Dis Model Mech","2019","2019/11/10","PMC6918771","","10.1242/dmm.041293"
"28649614","Integrated molecular landscape of Parkinson's disease","Klemann CJHM, Martens GJM, Sharma M, Martens MB, Isacson O, Gasser T, Visser JE, Poelmans G.","NPJ Parkinsons Dis. 2017 Apr 10;3:14. doi: 10.1038/s41531-017-0015-3. eCollection 2017.","Klemann CJHM","NPJ Parkinsons Dis","2017","2017/06/27","PMC5460267","","10.1038/s41531-017-0015-3"
"27285176","Thioredoxin-Mimetic-Peptides Protect Cognitive Function after Mild Traumatic Brain Injury (mTBI)","Baratz-Goldstein R, Deselms H, Heim LR, Khomski L, Hoffer BJ, Atlas D, Pick CG.","PLoS One. 2016 Jun 10;11(6):e0157064. doi: 10.1371/journal.pone.0157064. eCollection 2016.","Baratz-Goldstein R","PLoS One","2016","2016/06/11","PMC4902227","","10.1371/journal.pone.0157064"
"31723235","Early Life Trauma Has Lifelong Consequences for Sleep And Behavior","Lewin M, Lopachin J, Delorme J, Opendak M, Sullivan RM, Wilson DA.","Sci Rep. 2019 Nov 13;9(1):16701. doi: 10.1038/s41598-019-53241-y.","Lewin M","Sci Rep","2019","2019/11/15","PMC6853921","","10.1038/s41598-019-53241-y"
"25720862","Oxidative Stress Is a Central Target for Physical Exercise Neuroprotection Against Pathological Brain Aging","García-Mesa Y, Colie S, Corpas R, Cristòfol R, Comellas F, Nebreda AR, Giménez-Llort L, Sanfeliu C.","J Gerontol A Biol Sci Med Sci. 2016 Jan;71(1):40-9. doi: 10.1093/gerona/glv005. Epub 2015 Feb 26.","García-Mesa Y","J Gerontol A Biol Sci Med Sci","2016","2015/02/28","","","10.1093/gerona/glv005"
"30107224","Using the behavioral flexibility operant task to detect long-term deficits in rats following middle cerebral artery occlusion","Andrews MMM, Peruzzaro S, Raupp S, Wilks J, Rossignol J, Dunbar GL.","Behav Brain Res. 2019 Jan 1;356:1-7. doi: 10.1016/j.bbr.2018.08.008. Epub 2018 Aug 11.","Andrews MMM","Behav Brain Res","2019","2018/08/15","","","10.1016/j.bbr.2018.08.008"
"31005662","Inhibition of inflammation is not enough for recovery of cognitive impairment in hepatic encephalopathy: Effects of minocycline and ibuprofen","Mohammadian F, Firouzjaei MA, Haghani M, Shabani M, Shid Moosavi SM, Mohammadi F.","Brain Res Bull. 2019 Jul;149:96-105. doi: 10.1016/j.brainresbull.2019.04.015. Epub 2019 Apr 18.","Mohammadian F","Brain Res Bull","2019","2019/04/22","","","10.1016/j.brainresbull.2019.04.015"
"31817350","Annexin A2 Deficiency Exacerbates Neuroinflammation and Long-Term Neurological Deficits after Traumatic Brain Injury in Mice","Liu N, Jiang Y, Chung JY, Li Y, Yu Z, Kim JW, Lok JM, Whalen MJ, Wang X.","Int J Mol Sci. 2019 Dec 5;20(24):6125. doi: 10.3390/ijms20246125.","Liu N","Int J Mol Sci","2019","2019/12/11","PMC6940735","","10.3390/ijms20246125"
"29490272","A Drosophila Model of Intellectual Disability Caused by Mutations in the Histone Demethylase KDM5","Zamurrad S, Hatch HAM, Drelon C, Belalcazar HM, Secombe J.","Cell Rep. 2018 Feb 27;22(9):2359-2369. doi: 10.1016/j.celrep.2018.02.018.","Zamurrad S","Cell Rep","2018","2018/03/01","PMC5854480","NIHMS949225","10.1016/j.celrep.2018.02.018"
"28549647","Pavlovian influences on learning differ between rats and mice in a counter-balanced Go/NoGo judgement bias task","Jones S, Paul ES, Dayan P, Robinson ESJ, Mendl M.","Behav Brain Res. 2017 Jul 28;331:214-224. doi: 10.1016/j.bbr.2017.05.044. Epub 2017 May 23.","Jones S","Behav Brain Res","2017","2017/05/28","PMC5480777","","10.1016/j.bbr.2017.05.044"
"29174819","Considering sex differences in the cognitive controls of feeding","Sample CH, Davidson TL.","Physiol Behav. 2018 Apr 1;187:97-107. doi: 10.1016/j.physbeh.2017.11.023. Epub 2017 Nov 22.","Sample CH","Physiol Behav","2018","2017/11/28","PMC5910064","NIHMS958213","10.1016/j.physbeh.2017.11.023"
"29691440","Maternal imprinting on cognition markers of wild type and transgenic Alzheimer's disease model mice","Zamarbide M, Gil-Bea FJ, Bannenberg P, Martínez-Pinilla E, Sandoval J, Franco R, Pérez-Mediavilla A.","Sci Rep. 2018 Apr 24;8(1):6434. doi: 10.1038/s41598-018-24710-7.","Zamarbide M","Sci Rep","2018","2018/04/26","PMC5915602","","10.1038/s41598-018-24710-7"
"31296412","Sensory-to-Category Transformation via Dynamic Reorganization of Ensemble Structures in Mouse Auditory Cortex","Xin Y, Zhong L, Zhang Y, Zhou T, Pan J, Xu NL.","Neuron. 2019 Sep 4;103(5):909-921.e6. doi: 10.1016/j.neuron.2019.06.004. Epub 2019 Jul 8.","Xin Y","Neuron","2019","2019/07/13","","","10.1016/j.neuron.2019.06.004"
"28396293","The impact of ultra-high field MRI on cognitive and computational neuroimaging","De Martino F, Yacoub E, Kemper V, Moerel M, Uludağ K, De Weerd P, Ugurbil K, Goebel R, Formisano E.","Neuroimage. 2018 Mar;168:366-382. doi: 10.1016/j.neuroimage.2017.03.060. Epub 2017 Apr 8.","De Martino F","Neuroimage","2018","2017/04/12","","","10.1016/j.neuroimage.2017.03.060"
"31778717","Prepubertal gonadectomy reveals sex differences in approach-avoidance behavior in adult mice","Delevich K, Hall CD, Piekarski D, Zhang Y, Wilbrecht L.","Horm Behav. 2020 Feb;118:104641. doi: 10.1016/j.yhbeh.2019.104641. Epub 2019 Nov 29.","Delevich K","Horm Behav","2020","2019/11/29","","","10.1016/j.yhbeh.2019.104641"
"30915013","Novel Mouse Tauopathy Model for Repetitive Mild Traumatic Brain Injury: Evaluation of Long-Term Effects on Cognition and Biomarker Levels After Therapeutic Inhibition of Tau Phosphorylation","Rubenstein R, Sharma DR, Chang B, Oumata N, Cam M, Vaucelle L, Lindberg MF, Chiu A, Wisniewski T, Wang KKW, Meijer L.","Front Neurol. 2019 Mar 11;10:124. doi: 10.3389/fneur.2019.00124. eCollection 2019.","Rubenstein R","Front Neurol","2019","2019/03/28","PMC6421297","","10.3389/fneur.2019.00124"
"30275319","How early media exposure may affect cognitive function: A review of results from observations in humans and experiments in mice","Christakis DA, Ramirez JSB, Ferguson SM, Ravinder S, Ramirez JM.","Proc Natl Acad Sci U S A. 2018 Oct 2;115(40):9851-9858. doi: 10.1073/pnas.1711548115.","Christakis DA","Proc Natl Acad Sci U S A","2018","2018/10/03","PMC6176595","","10.1073/pnas.1711548115"
"29990472","Methotrexate causes persistent deficits in memory and executive function in a juvenile animal model","Wen J, Maxwell RR, Wolf AJ, Spira M, Gulinello ME, Cole PD.","Neuropharmacology. 2018 Sep 1;139:76-84. doi: 10.1016/j.neuropharm.2018.07.007. Epub 2018 Jul 7.","Wen J","Neuropharmacology","2018","2018/07/11","PMC6089371","NIHMS981688","10.1016/j.neuropharm.2018.07.007"
"26376860","Chronic Hyponatremia Causes Neurologic and Psychologic Impairments","Fujisawa H, Sugimura Y, Takagi H, Mizoguchi H, Takeuchi H, Izumida H, Nakashima K, Ochiai H, Takeuchi S, Kiyota A, Fukumoto K, Iwama S, Takagishi Y, Hayashi Y, Arima H, Komatsu Y, Murata Y, Oiso Y.","J Am Soc Nephrol. 2016 Mar;27(3):766-80. doi: 10.1681/ASN.2014121196. Epub 2015 Sep 16.","Fujisawa H","J Am Soc Nephrol","2016","2015/09/18","PMC4769197","","10.1681/ASN.2014121196"
"31837337","Prefrontal cortex inflammation and liver pathologies accompany cognitive and motor deficits following Western diet consumption in non-obese female mice","Veniaminova E, Oplatchikova M, Bettendorff L, Kotenkova E, Lysko A, Vasilevskaya E, Kalueff AV, Fedulova L, Umriukhin A, Lesch KP, Anthony DC, Strekalova T.","Life Sci. 2020 Jan 15;241:117163. doi: 10.1016/j.lfs.2019.117163. Epub 2019 Dec 13.","Veniaminova E","Life Sci","2020","2019/12/15","","","10.1016/j.lfs.2019.117163"
"27613806","Epistatic and Independent Effects on Schizophrenia-Related Phenotypes Following Co-disruption of the Risk Factors Neuregulin-1 × DISC1","O'Tuathaigh CM, Fumagalli F, Desbonnet L, Perez-Branguli F, Moloney G, Loftus S, O'Leary C, Petit E, Cox R, Tighe O, Clarke G, Lai D, Harvey RP, Cryan JF, Mitchell KJ, Dinan TG, Riva MA, Waddington JL.","Schizophr Bull. 2017 Jan;43(1):214-225. doi: 10.1093/schbul/sbw120. Epub 2016 Sep 9.","O'Tuathaigh CM","Schizophr Bull","2017","2016/09/11","PMC5216856","","10.1093/schbul/sbw120"
"29864112","Hand grip strength and cognitive function among elderly cancer survivors","Yang L, Koyanagi A, Smith L, Hu L, Colditz GA, Toriola AT, López Sánchez GF, Vancampfort D, Hamer M, Stubbs B, Waldhör T.","PLoS One. 2018 Jun 4;13(6):e0197909. doi: 10.1371/journal.pone.0197909. eCollection 2018.","Yang L","PLoS One","2018","2018/06/05","PMC5986134","","10.1371/journal.pone.0197909"
"27155103","Early life stress accelerates behavioral and neural maturation of the hippocampus in male mice","Bath KG, Manzano-Nieves G, Goodwill H.","Horm Behav. 2016 Jun;82:64-71. doi: 10.1016/j.yhbeh.2016.04.010. Epub 2016 May 4.","Bath KG","Horm Behav","2016","2016/05/08","PMC5308418","NIHMS846494","10.1016/j.yhbeh.2016.04.010"
"26913607","Neuregulin-1 attenuates cognitive function impairments in a transgenic mouse model of Alzheimer's disease","Ryu J, Hong BH, Kim YJ, Yang EJ, Choi M, Kim H, Ahn S, Baik TK, Woo RS, Kim HS.","Cell Death Dis. 2016 Feb 25;7(2):e2117. doi: 10.1038/cddis.2016.30.","Ryu J","Cell Death Dis","2016","2016/02/26","PMC4849157","","10.1038/cddis.2016.30"
"30772438","Effects of sodium nitroprusside in the acute dizocilpine (MK-801) animal model of schizophrenia","Wang X, Ding S, Lu Y, Jiao Z, Zhang L, Zhang Y, Yang Y, Zhang Y, Li W, Lv L.","Brain Res Bull. 2019 Apr;147:140-147. doi: 10.1016/j.brainresbull.2019.02.008. Epub 2019 Feb 14.","Wang X","Brain Res Bull","2019","2019/02/18","","","10.1016/j.brainresbull.2019.02.008"
"28846187","Increased fear learning, spatial learning as well as neophobia in Rgs2(-/-) mice","Raab A, Popp S, Lesch KP, Lohse MJ, Fischer M, Deckert J, Hommers L.","Genes Brain Behav. 2018 Apr;17(4):e12420. doi: 10.1111/gbb.12420. Epub 2017 Sep 22.","Raab A","Genes Brain Behav","2018","2017/08/29","","","10.1111/gbb.12420"
"27075850","DPABI: Data Processing & Analysis for (Resting-State) Brain Imaging","Yan CG, Wang XD, Zuo XN, Zang YF.","Neuroinformatics. 2016 Jul;14(3):339-51. doi: 10.1007/s12021-016-9299-4.","Yan CG","Neuroinformatics","2016","2016/04/15","","","10.1007/s12021-016-9299-4"
"30959125","Hippocampal damage and white matter lesions contribute to cognitive impairment in MPTP-lesioned mice with chronic cerebral hypoperfusion","Gao Y, Tang H, Nie K, Zhu R, Gao L, Feng S, Wang L, Zhao J, Huang Z, Zhang Y, Wang L.","Behav Brain Res. 2019 Aug 5;368:111885. doi: 10.1016/j.bbr.2019.03.054. Epub 2019 Apr 5.","Gao Y","Behav Brain Res","2019","2019/04/09","","","10.1016/j.bbr.2019.03.054"
"27208894","Enhanced Cognition and Hypoglutamatergic Signaling in a Growth Hormone Receptor Knockout Mouse Model of Successful Aging","Hascup KN, Lynn MK, Fitzgerald PJ, Randall S, Kopchick JJ, Boger HA, Bartke A, Hascup ER.","J Gerontol A Biol Sci Med Sci. 2017 Mar 1;72(3):329-337. doi: 10.1093/gerona/glw088.","Hascup KN","J Gerontol A Biol Sci Med Sci","2017","2016/05/22","PMC6410893","","10.1093/gerona/glw088"
"30926450","General anesthetic exposure in adolescent rats causes persistent maladaptations in cognitive and affective behaviors and neuroplasticity","Landin JD, Palac M, Carter JM, Dzumaga Y, Santerre-Anderson JL, Fernandez GM, Savage LM, Varlinskaya EI, Spear LP, Moore SD, Swartzwelder HS, Fleming RL, Werner DF.","Neuropharmacology. 2019 May 15;150:153-163. doi: 10.1016/j.neuropharm.2019.03.022. Epub 2019 Mar 26.","Landin JD","Neuropharmacology","2019","2019/03/31","PMC6918944","NIHMS1525896","10.1016/j.neuropharm.2019.03.022"
"29079799","Emergence of early alterations in network oscillations and functional connectivity in a tau seeding mouse model of Alzheimer's disease pathology","Ahnaou A, Moechars D, Raeymaekers L, Biermans R, Manyakov NV, Bottelbergs A, Wintmolders C, Van Kolen K, Van De Casteele T, Kemp JA, Drinkenburg WH.","Sci Rep. 2017 Oct 27;7(1):14189. doi: 10.1038/s41598-017-13839-6.","Ahnaou A","Sci Rep","2017","2017/10/29","PMC5660172","","10.1038/s41598-017-13839-6"
"30481511","TLX knockdown in the dorsal dentate gyrus of juvenile rats differentially affects adolescent and adult behaviour","Kozareva DA, Foley T, Moloney GM, Cryan JF, Nolan YM.","Behav Brain Res. 2019 Mar 15;360:36-50. doi: 10.1016/j.bbr.2018.11.034. Epub 2018 Nov 24.","Kozareva DA","Behav Brain Res","2019","2018/11/28","","","10.1016/j.bbr.2018.11.034"
"27410229","A Screen-Peck Task for Investigating Cognitive Bias in Laying Hens","Deakin A, Browne WJ, Hodge JJ, Paul ES, Mendl M.","PLoS One. 2016 Jul 13;11(7):e0158222. doi: 10.1371/journal.pone.0158222. eCollection 2016.","Deakin A","PLoS One","2016","2016/07/14","PMC4943636","","10.1371/journal.pone.0158222"
"28887226","Reconciling the different faces of hippocampal theta: The role of theta oscillations in cognitive, emotional and innate behaviors","Korotkova T, Ponomarenko A, Monaghan CK, Poulter SL, Cacucci F, Wills T, Hasselmo ME, Lever C.","Neurosci Biobehav Rev. 2018 Feb;85:65-80. doi: 10.1016/j.neubiorev.2017.09.004. Epub 2017 Sep 5.","Korotkova T","Neurosci Biobehav Rev","2018","2017/09/10","","","10.1016/j.neubiorev.2017.09.004"
"30496733","Mammary tumor and mastectomy synergistically promote neuroinflammation in a breast cancer survivor model","Emmer KM, Walker WH 2nd, Zhang N, DeVries AC.","Brain Res. 2019 Mar 15;1707:133-140. doi: 10.1016/j.brainres.2018.11.037. Epub 2018 Nov 26.","Emmer KM","Brain Res","2019","2018/11/30","PMC6388633","NIHMS1012317","10.1016/j.brainres.2018.11.037"
"30134055","Motor and Nonmotor Complications of Levodopa: Phenomenology, Risk Factors, and Imaging Features","Ray Chaudhuri K, Poewe W, Brooks D.","Mov Disord. 2018 Jul;33(6):909-919. doi: 10.1002/mds.27386.","Ray Chaudhuri K","Mov Disord","2018","2018/08/23","","","10.1002/mds.27386"
"29101602","Garcinia mangostana Linn displays antidepressant-like and pro-cognitive effects in a genetic animal model of depression: a bio-behavioral study in the Flinders Sensitive Line rat","Oberholzer I, Möller M, Holland B, Dean OM, Berk M, Harvey BH.","Metab Brain Dis. 2018 Apr;33(2):467-480. doi: 10.1007/s11011-017-0144-8. Epub 2017 Nov 3.","Oberholzer I","Metab Brain Dis","2018","2017/11/05","","","10.1007/s11011-017-0144-8"
